player1_id,player_name_full,fga,fg_pct,xfg_pct,epaa_total,epaa_per100
2544,LeBron James,1270,0.5125984251968504,0.4760857078092774,130.86451180068613,10.304292267770562
101108,Chris Paul,583,0.42710120068610635,0.4074568771349832,67.92145354941634,11.65033508566318
200768,Kyle Lowry,117,0.3504273504273504,0.37512962768475216,8.78453610057256,7.50815051330988
200782,P.J. Tucker,7,0.42857142857142855,0.3494012068424906,0.8610058378961248,12.300083398516069
201142,Kevin Durant,1124,0.5266903914590747,0.44298832284226963,223.52527637677846,19.88659042498029
201143,Al Horford,461,0.4229934924078091,0.43288878676301745,20.05288655643364,4.349866931981267
201144,Mike Conley,468,0.3995726495726496,0.4058774440652794,42.559407397508714,9.093890469553143
201145,Jeff Green,121,0.5041322314049587,0.43688051242473697,9.73860942769549,8.04843754354999
201566,Russell Westbrook,831,0.44885679903730447,0.48225816493466156,-26.067264662173258,-3.1368549533301153
201567,Kevin Love,115,0.3565217391304348,0.4202543789277906,3.470381048988781,3.0177226512945925
201569,Eric Gordon,204,0.4264705882352941,0.40046839324720934,21.67639338042205,10.625683029618653
201572,Brook Lopez,774,0.5090439276485789,0.4765505991510335,74.46080680680018,9.620259277364363
201587,Nicolas Batum,238,0.4369747899159664,0.39778543232368824,38.00268065011101,15.967512878197903
201599,DeAndre Jordan,140,0.65,0.7054437675646373,-6.425007271298164,-4.589290908070118
201935,James Harden,1295,0.41003861003861003,0.40483214056054595,115.57484620919787,8.92469854897281
201939,Stephen Curry,1258,0.4483306836248013,0.4016470702125177,212.0922682804856,16.85948078541221
201942,DeMar DeRozan,1308,0.47706422018348627,0.4196312655879908,186.7659255053743,14.278740482062254
201949,James Johnson,11,0.36363636363636365,0.4860306002876975,0.0931926840615567,0.8472062187414245
201950,Jrue Holiday,573,0.4432809773123909,0.4383521687505965,28.491060915772252,4.972261939925349
201959,Taj Gibson,95,0.49473684210526314,0.5627201703033949,-3.2787392494369425,-3.4513044730915183
201988,Patty Mills,96,0.375,0.3857562307578822,8.936325173393238,9.308672055617956
202066,Garrett Temple,60,0.3,0.4546892608205477,-0.6474839252835811,-1.0791398754726351
202331,Paul George,570,0.4298245614035088,0.4208726681376758,37.637371702039665,6.603047667024502
202681,Kyrie Irving,945,0.473015873015873,0.43256768514870336,105.44431635840178,11.15812871517479
202684,Tristan Thompson,71,0.43661971830985913,0.5406555273163487,-1.8810237989000391,-2.649329294225407
202685,Jonas Valančiūnas,627,0.5502392344497608,0.5127304922165483,60.638893150330965,9.671274824614189
202687,Bismack Biyombo,114,0.5877192982456141,0.5570135801507715,5.848935151270008,5.130644869535095
202691,Klay Thompson,877,0.41163055872291904,0.4021362922788346,76.3365669166504,8.70428357088374
202692,Alec Burks,271,0.42435424354243545,0.39084223410410196,37.833536093053894,13.960714425481141
202693,Markieff Morris,70,0.3,0.41502007001212665,1.4306031346124968,2.043718763732138
202695,Kawhi Leonard,623,0.49759229534510435,0.46524984615572385,52.28653756404778,8.392702658755661
202696,Nikola Vučević,1038,0.5298651252408478,0.4759728247245957,130.94009949376817,12.614653130420827
202699,Tobias Harris,805,0.47701863354037266,0.4680599007547272,34.736384404939734,4.315078808067048
202704,Reggie Jackson,133,0.39097744360902253,0.40872053006537873,6.849248236979255,5.14981070449568
202709,Cory Joseph,154,0.4025974025974026,0.38884908788196454,12.864312301246166,8.353449546263745
202710,Jimmy Butler III,597,0.5041876046901173,0.5134236408612836,4.35732942502378,0.7298709254646197
203076,Anthony Davis,910,0.5164835164835165,0.5212995367554518,31.44077711114761,3.4550304517744626
203078,Bradley Beal,694,0.49711815561959655,0.44402147999156794,73.89724010153786,10.648017305697099
203081,Damian Lillard,992,0.4475806451612903,0.42185333315583484,108.81507059449284,10.969261148638392
203083,Andre Drummond,234,0.5,0.5845407567536219,-15.892329234271726,-6.791593689859712
203084,Harrison Barnes,683,0.5080527086383602,0.46756472710198227,70.31862861933642,10.295553238555845
203109,Jae Crowder,22,0.3181818181818182,0.3945731087164445,1.6639232609645838,7.563287549839017
203110,Draymond Green,509,0.4243614931237721,0.4593896166895368,-7.464179708794656,-1.4664400213741957
203114,Khris Middleton,337,0.47477744807121663,0.417074857992659,38.8620547963192,11.531767001875133
203458,Alex Len,63,0.5079365079365079,0.5460209354521737,-0.45886922536893493,-0.7283638497919602
203468,CJ McCollum,1000,0.444,0.43414417092502117,70.21009721836545,7.021009721836545
203471,Dennis Schröder,827,0.4062877871825877,0.41379728016895134,32.14294158948561,3.88669184878907
203482,Kelly Olynyk,268,0.5,0.49729325889206644,5.120483483946151,1.910628165651549
203484,Kentavious Caldwell-Pope,544,0.43933823529411764,0.4261147706933758,31.43819534467283,5.77908002659427
203486,Mason Plumlee,202,0.6188118811881188,0.6368286233801063,1.0119209291984814,0.5009509550487532
203497,Rudy Gobert,510,0.6686274509803921,0.7390891154022777,-34.29146693929412,-6.7238170469204155
203500,Steven Adams,167,0.5449101796407185,0.5736195893433993,1.361891193309572,0.815503708568606
203501,Tim Hardaway Jr.,680,0.40588235294117647,0.40573300530805306,51.81554042746995,7.619932415804405
203507,Giannis Antetokounmpo,1319,0.601213040181956,0.5971266884212696,54.479205856960796,4.130341611596725
203552,Seth Curry,343,0.478134110787172,0.40862184502293,49.40607114426602,14.404102374421582
203897,Zach LaVine,1223,0.5110384300899428,0.46391883231729925,175.11801951026376,14.318726043357627
203901,Elfrid Payton,122,0.32786885245901637,0.4665069740082397,-4.191091990311569,-3.435321303534073
